SensorTime,Sensor59,Sensor103,Sensor510,Sensor348,Sensor431,Sensor434,Sensor430,Sensor435,Sensor21,Sensor28,Sensor436,Sensor129,Sensor210,Sensor298,Sensor163,Pass_Fail
2008-09-20 12:36:00,-5.934,-0.01,39.423,0.024,15.232,6.418,8.032,1.539,-6561.25,71.644,3.533,-3.496,0.071,0.025,0.061,-1
2008-09-20 12:57:00,5.718,-0.011,39.07,0.025,12.042,9.464,16.92,3.821,-5526.0,68.778,3.621,-3.732,0.082,0.052,0.117,-1
2008-09-20 14:00:00,-5.126,-0.013,47.104,0.031,9.505,9.192,18.169,6.53,-5476.25,74.111,2.193,-3.732,0.101,0.054,0.118,-1
2008-09-20 14:06:00,-2.131,-0.01,34.105,0.018,8.24,13.108,11.859,8.865,-5261.75,71.644,3.481,-3.732,0.071,0.071,0.169,-1
2008-09-20 14:42:00,0.42,-0.009,50.43,0.021,10.662,10.294,8.65,6.931,-5444.75,72.767,4.929,-2.647,0.092,0.062,0.133,-1
2008-09-20 14:50:00,-1.194,-0.011,40.423,0.021,17.933,5.889,13.459,4.843,-5290.0,72.778,2.357,-3.591,0.083,0.037,0.076,-1
2008-09-20 14:53:00,-3.529,-0.013,14.145,0.02,7.664,6.977,2.818,1.34,-6493.0,65.089,2.013,-3.025,0.094,0.033,0.07,-1
2008-09-20 15:02:00,-3.429,-0.012,31.872,0.017,6.294,8.608,16.837,4.627,-5743.25,72.389,2.446,-3.732,0.06,0.046,0.111,-1
2008-09-20 15:19:00,-2.171,-0.011,47.802,0.016,8.945,15.843,9.191,6.537,-5364.0,70.511,2.835,-2.647,0.077,0.088,0.206,-1
2008-09-20 15:37:00,-5.957,-0.012,34.31,0.024,11.051,7.641,14.379,2.919,-5501.0,74.778,4.273,-2.647,0.081,0.043,0.098,-1
2008-09-20 15:46:00,-1.046,-0.013,37.765,0.031,6.574,6.362,5.815,5.34,-5537.0,72.322,6.144,-3.732,0.098,0.037,0.081,-1
2008-09-20 16:43:00,4.239,-0.013,33.962,0.02,22.488,13.034,8.648,5.594,-5423.25,76.467,2.845,-3.591,0.073,0.078,0.167,-1
2008-09-20 16:44:00,-1.687,-0.011,38.18,0.026,16.722,18.442,44.831,5.885,-4682.0,68.367,2.185,-3.591,0.081,0.102,0.242,-1
2008-09-20 17:26:00,1.014,-0.011,51.045,0.018,25.115,12.777,5.827,4.088,-6469.5,71.167,1.926,-3.591,0.076,0.053,0.127,-1
2008-09-20 17:29:00,-0.873,-0.011,46.799,0.02,11.633,6.892,5.655,5.112,-5305.0,73.156,3.538,-3.591,0.078,0.041,0.089,-1
2008-09-20 18:03:00,-4.236,-0.013,32.95,0.025,25.578,3.887,6.26,3.774,-5671.25,68.078,0.66,-2.647,0.09,0.021,0.05,-1
2008-09-20 18:21:00,-5.139,-0.011,53.211,0.014,3.496,5.3,14.907,6.808,-5614.75,65.6,4.869,-3.779,0.057,0.029,0.068,-1
2008-09-20 18:56:00,1.54,-0.01,42.364,0.017,19.444,7.071,8.315,2.422,-5459.75,73.378,2.318,-3.779,0.068,0.041,0.091,-1
2008-09-20 19:14:00,0.108,-0.011,50.71,0.022,18.891,10.861,15.714,2.19,-5504.75,65.689,1.327,-3.732,0.082,0.067,0.14,-1
2008-09-20 19:21:00,-1.67,-0.01,47.904,0.043,9.611,13.646,16.448,4.309,-5648.25,76.633,4.43,-3.591,0.181,0.082,0.173,-1
2008-09-20 23:34:00,-4.89,-0.012,32.82,0.023,6.403,6.791,7.0,2.23,-5300.25,72.189,1.552,-3.779,0.095,0.041,0.091,-1
2008-09-21 00:48:00,-6.528,-0.011,19.113,0.026,6.397,7.072,16.284,3.304,-5121.5,74.344,3.453,-3.591,0.083,0.044,0.091,-1
2008-09-21 01:06:00,7.03,-0.012,19.219,0.016,23.248,18.49,79.41,3.359,-5491.75,69.633,1.474,-2.647,0.068,0.107,0.232,-1
2008-09-21 02:07:00,-2.636,-0.01,51.519,0.016,11.815,4.589,13.422,4.245,-5409.0,65.078,3.318,-3.779,0.057,0.029,0.06,-1
2008-09-21 03:04:00,1.394,-0.011,20.721,0.016,8.63,12.306,22.278,4.508,-5274.25,66.822,2.735,-2.647,0.068,0.072,0.161,-1
2008-09-21 03:47:00,-3.704,-0.013,22.656,0.026,9.174,9.658,6.968,2.274,-5339.0,73.367,1.309,-3.591,0.084,0.057,0.127,-1
2008-09-21 04:17:00,-0.45,-0.011,37.34,0.022,14.98,16.189,46.575,2.778,-5966.75,67.878,1.518,-3.779,0.07,0.09,0.219,-1
2008-09-21 04:49:00,-1.456,-0.012,56.509,0.021,17.82,13.62,4.676,5.035,-6351.0,63.822,5.025,-3.779,0.076,0.057,0.133,-1
2008-09-21 07:30:00,-2.636,-0.01,52.174,0.017,17.916,16.511,22.637,4.408,-5623.5,70.756,3.309,-3.591,0.064,0.097,0.208,-1
2008-09-21 07:55:00,3.982,-0.012,34.557,0.02,8.922,8.845,32.736,3.181,-5303.0,65.967,3.778,-2.647,0.072,0.052,0.113,-1
2008-09-21 08:22:00,-4.233,-0.01,54.379,0.018,7.604,8.041,6.414,5.896,-5675.0,68.022,3.185,-3.591,0.064,0.044,0.103,-1
2008-09-21 08:49:00,-0.804,-0.009,61.29,0.015,13.639,14.36,23.367,5.729,-5439.25,69.178,3.174,-3.779,0.064,0.084,0.18,-1
2008-09-21 09:16:00,-0.016,-0.01,43.849,0.019,8.991,5.074,21.129,6.887,-5949.25,71.078,2.654,-3.591,0.083,0.028,0.066,-1
2008-09-21 09:31:00,0.783,-0.011,28.852,0.015,16.591,12.003,46.318,6.247,-6189.75,68.9,2.056,-3.591,0.061,0.069,0.151,-1
2008-09-21 10:07:00,-0.441,-0.012,55.026,0.018,12.918,12.152,12.915,4.292,-5125.75,72.289,1.898,-3.591,0.076,0.067,0.157,-1
2008-09-21 10:49:00,2.114,-0.01,58.639,0.019,16.457,17.053,7.128,4.004,-5387.0,75.011,2.077,-3.591,0.061,0.101,0.215,-1
2008-09-21 11:33:00,-1.66,-0.01,49.432,0.023,11.264,19.209,27.676,5.727,-5145.25,68.511,3.223,-3.591,0.07,0.099,0.238,-1
2008-09-21 12:04:00,3.098,-0.013,25.397,0.019,15.517,13.934,8.724,4.69,-5548.25,67.978,3.758,-2.647,0.069,0.088,0.178,-1
2008-09-21 14:30:00,1.401,-0.013,34.783,0.025,25.571,9.177,18.662,3.263,-5648.0,70.067,2.249,-3.732,0.098,0.055,0.121,-1
2008-09-21 14:31:00,1.186,-0.01,24.096,0.025,12.899,7.264,8.394,3.767,-6445.0,64.589,3.014,-3.732,0.101,0.03,0.072,-1
2008-09-21 14:33:00,-2.666,-0.011,47.368,0.015,25.097,9.751,7.718,3.528,-5441.5,68.122,1.505,-3.591,0.071,0.054,0.129,-1
2008-09-21 15:15:00,-1.31,-0.011,64.0,0.017,4.646,14.498,10.014,2.973,-5482.5,76.178,2.159,-3.591,0.053,0.091,0.185,-1
2008-09-21 15:26:00,-3.884,-0.01,51.168,0.028,9.272,5.052,11.211,5.696,-5307.5,64.922,3.107,-3.732,0.086,0.03,0.065,-1
2008-09-21 15:34:00,-1.594,-0.012,32.409,0.02,8.03,8.401,6.905,5.064,-5648.25,76.556,1.762,-3.591,0.073,0.045,0.109,-1
2008-09-21 16:43:00,-1.716,-0.009,35.153,0.022,34.903,9.978,11.843,4.666,-5471.75,70.133,1.304,-3.732,0.077,0.058,0.126,-1
2008-09-21 17:26:00,-3.288,-0.01,59.929,0.021,6.556,7.436,7.668,5.61,-5399.25,69.678,2.465,-3.732,0.072,0.044,0.095,-1
2008-09-21 17:30:00,-2.918,-0.011,44.599,0.025,12.873,10.358,8.463,2.08,-5707.0,69.656,2.984,-3.732,0.099,0.059,0.138,-1
2008-09-21 18:12:00,,-0.01,24.301,0.015,21.657,9.516,18.376,3.739,-5420.25,76.244,2.333,-2.647,0.06,0.053,0.122,-1
2008-09-21 19:19:00,-3.088,-0.01,50.746,0.022,17.351,11.199,2.95,4.633,-5525.0,69.944,2.305,-3.732,0.082,0.067,0.142,-1
2008-09-21 20:35:00,-0.004,-0.011,32.179,0.027,15.774,5.829,6.232,8.954,-5327.5,73.767,3.143,-3.732,0.106,0.034,0.075,-1
2008-09-21 21:54:00,-5.856,-0.004,204.531,0.015,3.443,7.15,27.816,3.086,-5194.75,68.556,3.66,-3.732,0.053,0.042,0.094,-1
2008-09-21 22:02:00,3.967,-0.012,66.881,0.017,9.332,7.273,1.919,1.975,-6411.0,66.033,4.168,-3.732,0.06,0.03,0.073,-1
2008-09-22 00:12:00,0.7,-0.011,48.941,0.018,11.353,15.252,8.54,5.135,-5339.5,75.778,0.908,-3.543,0.066,0.085,0.194,-1
2008-09-22 00:28:00,-6.662,-0.011,33.906,0.022,19.738,8.692,15.101,3.434,-5443.25,73.122,2.31,-3.543,0.081,0.048,0.115,-1
2008-09-22 00:47:00,2.634,-0.008,76.972,0.026,16.099,10.934,10.386,8.394,-5776.75,72.244,1.854,-3.543,0.089,0.056,0.137,-1
2008-09-22 01:43:00,-0.633,-0.012,40.041,0.02,2.523,8.45,9.546,3.96,-5352.75,68.111,1.809,-3.543,0.078,0.047,0.11,-1
2008-09-22 03:51:00,-5.882,-0.012,31.866,0.026,14.855,14.093,9.061,5.714,-5352.5,70.244,2.122,-3.543,0.088,0.076,0.18,-1
2008-09-22 06:05:00,-2.264,-0.01,45.854,0.02,10.163,4.534,7.537,4.956,-5187.75,71.944,2.058,-2.93,0.077,0.025,0.058,-1
2008-09-22 07:12:00,0.738,-0.012,33.934,0.018,12.818,3.545,18.192,8.271,-5546.25,76.933,2.902,-3.543,0.058,0.021,0.046,-1
2008-09-22 10:43:00,4.908,-0.013,33.169,0.013,17.337,3.611,6.55,3.64,-5588.0,70.711,2.076,0.0,0.053,0.019,0.046,-1
2008-09-22 11:50:00,-1.176,-0.01,19.465,0.021,23.946,10.454,6.963,4.402,-6347.75,61.211,1.366,-2.93,0.088,0.048,0.102,-1
2008-09-22 12:11:00,-3.118,-0.013,41.499,0.021,18.982,10.505,5.462,4.391,-6335.25,64.656,3.677,-2.93,0.074,0.043,0.102,-1
2008-09-22 12:45:00,-2.519,-0.011,36.404,0.023,14.743,5.812,4.997,3.261,-5383.25,74.778,2.935,-2.93,0.087,0.031,0.074,-1
2008-09-22 13:03:00,-0.9,-0.008,70.796,0.018,15.166,13.625,6.994,4.242,-5475.75,63.444,4.285,-3.166,0.069,0.076,0.179,-1
2008-09-22 14:24:00,2.23,-0.008,55.457,0.019,3.569,8.158,11.343,4.187,-5333.75,66.433,1.439,-3.543,0.076,0.049,0.103,-1
2008-09-22 14:27:00,-1.091,-0.004,100.0,0.018,19.266,14.592,10.755,6.166,-5346.25,67.111,3.747,-3.166,0.054,0.078,0.184,-1
2008-09-22 14:36:00,-6.084,-0.01,65.557,0.02,16.047,7.826,19.41,5.22,-5291.0,72.322,2.484,-3.449,0.073,0.048,0.1,-1
2008-09-22 16:25:00,0.438,-0.012,18.776,0.017,24.681,9.381,6.638,3.547,-6403.0,64.178,2.283,-2.93,0.055,0.041,0.092,-1
2008-09-22 21:30:00,2.623,-0.01,38.554,0.029,16.473,11.92,10.645,5.141,-5984.0,69.1,3.88,-3.449,0.09,0.07,0.151,-1
2008-09-22 21:31:00,-6.339,-0.011,35.32,0.016,8.134,11.981,4.383,5.707,-4951.25,68.667,4.841,-3.449,0.066,0.067,0.153,-1
2008-09-22 22:15:00,-2.67,-0.01,56.716,0.026,4.861,5.362,7.374,2.521,-5167.0,74.933,3.632,-3.449,0.087,0.032,0.071,-1
2008-09-22 22:17:00,-2.389,-0.011,45.664,0.026,9.209,10.294,10.497,6.904,-5135.0,65.278,4.413,-3.543,0.085,0.056,0.134,-1
2008-09-22 23:01:00,-3.922,-0.011,31.015,0.018,11.991,7.237,4.843,1.863,-5740.75,67.211,1.252,-2.789,0.075,0.047,0.093,-1
2008-09-22 23:10:00,-5.52,-0.013,52.652,0.033,7.342,13.546,14.706,2.548,-5834.5,68.811,2.223,-2.789,0.105,0.088,0.176,-1
2008-09-23 00:57:00,-0.064,-0.011,55.924,0.025,6.562,4.353,10.123,1.102,-5176.25,67.522,1.49,-2.93,0.085,0.026,0.054,-1
2008-09-23 06:44:00,-1.599,-0.011,72.08,0.026,15.442,14.419,17.83,4.186,-5159.75,71.589,2.81,-2.93,0.083,0.081,0.189,-1
2008-09-23 06:44:00,-2.219,-0.01,20.314,0.033,9.87,7.201,14.088,7.606,-5245.75,69.089,2.317,-2.789,0.121,0.041,0.093,-1
2008-09-23 06:52:00,2.986,-0.014,35.327,0.027,8.506,5.638,17.138,1.456,-5327.5,72.111,4.404,0.0,0.083,0.031,0.074,-1
2008-09-23 07:58:00,0.246,-0.01,27.952,0.024,7.268,6.0,17.333,4.831,-5313.5,68.544,2.187,-3.119,0.096,0.032,0.078,-1
2008-09-23 08:11:00,0.714,-0.013,24.506,0.02,8.769,7.485,15.504,1.346,-5450.25,76.967,2.566,-3.119,0.081,0.041,0.096,-1
2008-09-23 09:43:00,-3.956,-0.011,58.757,0.03,12.562,10.346,7.202,3.272,-5428.75,66.778,0.689,-3.119,0.112,0.063,0.134,-1
2008-09-23 11:14:00,0.561,-0.014,29.26,0.021,7.428,6.493,16.252,3.313,-5580.75,66.322,4.07,0.0,0.068,0.041,0.084,1
2008-09-23 11:42:00,-2.568,-0.012,62.594,0.017,15.813,9.822,8.505,4.355,-5573.0,67.533,3.333,0.095,0.072,0.059,0.128,-1
2008-09-23 11:43:00,-1.299,-0.015,21.306,0.018,24.938,21.546,19.871,5.863,-5334.5,68.933,2.11,0.095,0.075,0.124,0.278,-1
2008-09-23 12:29:00,-2.728,-0.013,31.876,0.014,5.803,5.64,21.556,1.522,-5181.75,71.367,1.315,0.095,0.061,0.036,0.074,-1
2008-09-23 12:31:00,-5.469,-0.009,28.184,0.116,13.832,7.885,12.587,6.385,-5450.0,72.933,2.645,-3.119,0.394,0.048,0.103,-1
2008-09-23 12:46:00,-2.1,-0.014,26.784,0.032,14.537,10.723,7.216,5.091,-5626.25,69.144,2.917,-3.119,0.099,0.063,0.139,-1
2008-09-23 13:37:00,-1.983,-0.014,29.927,0.015,13.009,11.836,30.514,3.08,-6171.0,67.522,3.153,0.095,0.051,0.062,0.151,-1
2008-09-23 15:23:00,-1.054,-0.011,23.042,0.021,12.879,11.669,8.746,5.404,-5693.75,74.011,2.21,0.0,0.079,0.064,0.151,-1
2008-09-23 15:33:00,-3.206,-0.013,38.563,0.029,15.536,9.396,6.474,8.283,-5715.5,73.522,3.148,0.0,0.101,0.057,0.123,-1
2008-09-23 15:58:00,1.461,-0.011,47.775,0.021,8.517,9.578,5.968,3.501,-5663.5,69.122,1.292,0.095,0.078,0.053,0.123,-1
2008-09-23 18:10:00,-3.123,-0.011,27.464,0.016,14.359,12.191,15.349,6.065,-5329.25,67.289,4.544,-2.789,0.065,0.078,0.158,-1
2008-09-23 18:36:00,-3.751,-0.009,39.708,0.021,8.603,13.13,13.513,6.776,-5720.25,69.422,4.268,-3.449,0.08,0.071,0.168,-1
2008-09-23 18:56:00,-3.294,-0.01,38.662,0.021,21.879,10.489,8.6,4.435,-5337.0,69.322,2.497,-2.93,0.079,0.06,0.134,-1
2008-09-23 20:18:00,-1.56,-0.015,32.961,0.025,17.493,14.714,12.494,5.19,-5122.5,69.9,4.39,-3.449,0.095,0.088,0.194,-1
2008-09-23 20:59:00,-1.041,-0.012,26.584,0.019,9.017,8.644,16.298,5.086,-5730.75,65.644,2.033,-2.364,0.072,0.051,0.109,-1
2008-09-23 21:26:00,-1.24,-0.011,55.982,0.019,15.353,7.511,13.333,3.344,-5287.5,73.833,1.264,-2.364,0.064,0.043,0.098,-1
2008-09-23 22:25:00,-4.488,-0.014,29.604,0.018,12.524,7.666,13.858,4.221,-5621.5,66.933,2.993,-2.364,0.078,0.041,0.1,-1
2008-09-24 02:19:00,1.441,-0.012,48.133,0.016,20.629,9.059,19.602,4.556,-5596.25,72.0,5.088,0.0,0.061,0.051,0.117,-1
2008-09-24 02:44:00,-0.051,-0.009,45.745,0.02,15.23,10.384,30.723,1.245,-5650.5,71.489,3.369,-3.779,0.069,0.059,0.133,-1
2008-09-24 03:32:00,1.732,-0.01,38.677,0.028,24.173,15.189,7.932,2.376,-5295.0,68.244,0.74,-3.543,0.101,0.083,0.2,-1
2008-09-24 03:40:00,-0.244,-0.013,45.472,0.025,4.313,6.848,10.31,5.295,-5344.25,72.711,4.042,0.0,0.094,0.042,0.087,-1
2008-09-24 05:13:00,0.38,-0.012,37.149,0.023,13.895,11.814,4.49,7.925,-5412.25,76.878,3.316,0.0,0.078,0.062,0.147,-1
2008-09-24 05:22:00,-2.141,-0.013,62.028,0.023,13.52,19.044,14.897,5.998,-5336.75,68.111,1.081,-3.779,0.085,0.111,0.247,-1
2008-09-24 06:13:00,-2.066,-0.012,29.6,0.102,16.514,7.91,9.191,6.44,-5407.5,71.911,3.413,-3.119,0.438,0.044,0.102,-1
2008-09-24 06:14:00,-4.396,-0.018,42.732,0.02,13.815,9.522,13.025,4.845,-5535.5,72.4,3.005,-3.119,0.08,0.052,0.122,-1
2008-09-24 07:23:00,-1.929,,,0.02,18.468,16.087,6.63,5.073,-5490.25,67.6,1.88,-2.364,0.077,0.09,0.207,-1
2008-09-24 10:10:00,-4.659,-0.013,30.799,0.02,9.173,14.531,12.485,3.604,-5358.5,74.489,1.256,-2.364,0.089,0.084,0.188,-1
2008-09-24 10:53:00,-0.533,-0.011,41.918,0.024,12.248,13.04,9.034,5.048,-5479.25,70.533,1.954,0.0,0.075,0.07,0.169,-1
2008-09-24 10:59:00,-1.083,-0.013,39.925,0.027,9.082,5.659,15.726,4.066,-5278.0,69.611,2.023,-3.779,0.101,0.033,0.072,-1
2008-09-24 11:47:00,-0.373,-0.018,22.953,0.018,3.955,8.602,12.67,4.735,-5611.75,73.589,1.417,-3.779,0.073,0.048,0.112,-1
2008-09-24 12:04:00,-1.047,-0.013,34.253,0.02,15.998,5.879,9.173,4.44,-5320.0,71.411,2.746,0.0,0.074,0.036,0.078,-1
2008-09-24 12:35:00,0.974,-0.014,30.298,0.013,14.442,6.68,20.484,5.418,-5511.5,72.678,1.978,-2.364,0.056,0.039,0.085,-1
2008-09-24 13:01:00,-3.951,-0.015,19.048,0.024,11.207,10.693,7.57,6.237,-5535.0,73.111,5.736,-3.119,0.091,0.062,0.137,-1
2008-09-24 15:05:00,1.003,-0.014,38.919,0.022,3.988,2.579,7.157,5.592,-5477.0,72.233,4.319,0.0,0.071,0.018,0.034,1
2008-09-24 15:39:00,2.811,-0.009,58.902,0.024,7.325,11.51,20.781,3.835,-5408.75,73.978,1.857,0.0,0.092,0.066,0.149,-1
2008-09-24 15:42:00,-3.614,-0.015,39.669,0.016,22.411,14.599,6.457,4.929,-5699.25,74.056,3.698,-3.779,0.058,0.094,0.193,-1
2008-09-24 15:43:00,-5.76,-0.012,71.679,0.024,13.361,10.433,9.186,3.889,-5301.75,67.444,1.862,-3.119,0.076,0.065,0.135,-1
2008-09-24 16:26:00,-1.611,-0.007,62.432,0.018,9.923,9.02,14.114,6.276,-5377.75,73.889,2.113,-1.939,0.057,0.05,0.118,-1
2008-09-24 17:54:00,2.32,-0.013,49.713,0.026,11.318,9.804,7.517,2.798,-5228.25,66.8,3.307,-2.93,0.083,0.059,0.126,-1
2008-09-24 18:05:00,-1.249,-0.009,18.889,0.017,14.377,14.026,7.031,7.517,-5234.25,74.322,4.569,-2.553,0.066,0.077,0.185,-1
2008-09-25 01:05:00,0.187,-0.014,27.813,0.025,12.686,8.816,4.086,2.536,-5359.25,69.422,1.401,-2.033,0.084,0.049,0.115,-1
2008-09-25 02:03:00,4.879,-0.01,37.91,0.018,21.03,7.215,18.155,3.983,-5684.5,72.033,2.431,-2.553,0.07,0.047,0.098,-1
2008-09-25 06:21:00,-2.021,-0.013,27.861,0.018,24.118,11.874,19.805,10.001,-5685.5,72.8,4.174,-3.072,0.082,0.07,0.154,-1
2008-09-25 07:12:00,-0.739,-0.011,48.299,0.022,10.545,8.242,6.812,6.596,-5534.0,74.411,3.162,-2.505,0.075,0.042,0.103,-1
2008-09-25 07:58:00,-2.873,-0.014,44.089,0.019,21.606,14.68,14.969,5.321,-5685.0,67.378,2.052,-2.458,0.072,0.08,0.193,-1
2008-09-25 08:45:00,2.604,-0.009,30.939,0.016,22.757,6.349,8.983,2.4,-5499.25,73.878,2.47,-2.553,0.061,0.034,0.08,-1
2008-09-25 09:31:00,-5.942,-0.012,19.612,0.023,13.921,15.568,13.729,9.436,-5761.5,67.722,2.513,-2.458,0.095,0.092,0.206,-1
2008-09-25 10:23:00,-4.989,-0.014,43.756,0.02,17.323,10.389,5.142,4.837,-5523.0,69.767,4.104,-2.553,0.09,0.054,0.131,-1
2008-09-25 11:08:00,-2.972,-0.013,21.601,0.027,5.762,6.76,11.208,3.253,-5424.75,71.844,7.162,-2.6,0.084,0.044,0.086,-1
2008-09-25 11:09:00,-0.936,-0.016,25.336,0.017,27.626,14.362,15.475,6.562,-5977.25,71.8,1.849,-2.222,0.07,0.082,0.189,-1
2008-09-25 11:55:00,1.167,-0.018,37.032,0.021,10.896,15.921,24.302,3.937,-4900.75,74.044,2.191,-2.175,0.081,0.09,0.21,-1
2008-09-25 13:42:00,0.601,-0.009,26.455,0.02,1.652,4.444,19.51,5.444,-5264.0,66.244,4.748,-2.175,0.064,0.028,0.06,-1
2008-09-25 14:08:00,2.647,-0.01,35.122,0.014,2.444,10.419,13.485,3.93,-5598.75,76.067,2.303,-2.08,0.05,0.063,0.133,-1
2008-09-25 14:28:00,0.536,-0.013,45.412,0.021,16.556,7.552,8.607,2.066,-5588.25,72.333,2.437,-2.6,0.08,0.042,0.097,-1
2008-09-25 15:12:00,-2.504,-0.012,61.739,0.013,16.628,9.248,16.179,1.423,-5062.25,67.233,0.688,-2.505,0.05,0.051,0.119,-1
2008-09-25 15:40:00,-0.633,-0.012,26.133,0.017,2.926,2.864,15.77,4.26,-5434.25,70.867,2.594,-2.08,0.067,0.02,0.038,-1
2008-09-25 15:55:00,0.77,-0.012,21.739,0.018,11.376,11.64,16.608,5.988,-5455.25,75.167,1.626,-2.553,0.072,0.063,0.154,-1
2008-09-25 16:44:00,-3.182,-0.016,46.534,0.023,10.782,7.543,17.046,1.945,-5825.25,68.767,3.392,-2.505,0.078,0.042,0.098,-1
2008-09-25 17:28:00,-0.844,-0.01,15.81,0.019,8.45,12.603,10.948,4.372,-5489.5,66.611,2.756,-2.505,0.077,0.075,0.161,-1
2008-09-25 17:29:00,-2.241,-0.013,27.478,0.014,9.306,3.7,13.935,3.487,-5411.0,71.522,3.517,-2.175,0.039,0.02,0.048,-1
2008-09-25 19:49:00,2.298,-0.014,55.797,0.017,14.318,4.214,2.481,5.207,-5402.0,67.278,2.758,-2.175,0.072,0.023,0.055,-1
2008-09-25 22:05:00,-3.126,-0.013,20.971,0.02,21.714,8.206,39.247,4.516,-5870.5,68.611,1.896,-2.08,0.08,0.05,0.107,-1
2008-09-25 23:04:00,-1.173,-0.011,64.841,0.022,30.369,11.056,14.17,3.16,-5293.0,67.467,2.486,-2.647,0.073,0.071,0.144,-1
2008-09-25 23:48:00,1.296,-0.011,22.3,0.024,16.61,11.009,11.172,6.096,-5630.25,75.8,4.682,-2.647,0.069,0.06,0.141,-1
2008-09-26 00:19:00,-2.973,-0.012,44.308,0.018,8.28,8.966,9.936,2.912,-5615.75,73.722,1.528,-2.647,0.059,0.051,0.117,-1
2008-09-26 01:21:00,4.396,-0.013,29.429,0.022,6.492,10.313,7.621,3.061,-5353.75,73.056,2.695,-2.647,0.083,0.054,0.131,-1
2008-09-26 02:26:00,-3.496,-0.011,51.158,0.017,16.315,11.17,13.083,1.303,-5404.0,68.678,2.491,-2.647,0.059,0.066,0.143,-1
2008-09-26 03:12:00,-3.216,-0.014,20.788,0.013,21.197,11.989,15.428,3.933,-5360.5,71.933,4.33,-3.025,0.055,0.066,0.159,-1
2008-09-26 03:29:00,2.028,-0.014,31.169,0.024,64.05,8.996,13.051,4.399,-5539.75,66.822,3.268,-2.505,0.097,0.056,0.12,-1
2008-09-26 04:14:00,-3.616,-0.009,63.356,0.014,10.044,7.995,5.034,4.801,-5303.5,67.778,1.553,-2.317,0.046,0.044,0.1,-1
2008-09-26 05:32:00,-4.102,-0.016,53.12,0.021,25.13,7.509,7.562,3.66,-5712.75,75.0,1.683,-2.505,0.084,0.047,0.1,-1
2008-09-26 11:08:00,0.198,-0.012,33.621,0.022,16.759,12.603,21.857,5.447,-5289.0,72.778,1.37,-2.647,0.092,0.069,0.165,-1
2008-09-26 13:36:00,-5.968,-0.01,21.429,0.019,12.81,10.334,10.395,6.196,-5598.75,73.833,3.559,-1.797,0.074,0.062,0.129,-1
2008-09-26 13:45:00,-1.441,-0.012,44.305,0.016,27.331,14.099,23.591,8.565,-5523.25,70.822,1.11,-2.175,0.068,0.085,0.178,-1
2008-09-26 14:20:00,-2.671,-0.013,45.326,0.017,22.334,10.244,15.671,5.323,-5366.75,71.967,2.894,-2.175,0.072,0.06,0.13,-1
2008-09-26 14:51:00,0.033,-0.012,32.298,0.014,35.748,12.098,18.802,4.255,-5760.0,69.789,3.003,-2.505,0.051,0.075,0.159,-1
2008-09-26 15:06:00,1.702,-0.011,82.235,0.021,9.093,8.361,12.818,9.994,-5078.75,68.844,2.102,-2.458,0.071,0.05,0.108,-1
2008-09-26 15:36:00,-3.346,-0.01,64.55,0.02,18.631,6.063,16.013,3.803,-5345.75,73.578,2.172,-3.072,0.068,0.034,0.078,-1
2008-09-26 15:49:00,-2.437,-0.012,30.205,0.015,11.821,15.651,19.565,6.409,-5515.0,67.511,3.873,-2.6,0.057,0.089,0.201,-1
2008-09-26 16:31:00,-6.046,-0.012,30.173,0.017,11.524,7.88,7.756,5.738,-5647.5,67.944,2.389,-1.797,0.074,0.044,0.1,-1
2008-09-26 17:59:00,-3.226,-0.014,50.942,0.018,20.274,10.265,6.076,9.818,-5283.0,68.567,3.564,-2.505,0.078,0.055,0.128,-1
2008-09-26 18:54:00,-9.1,-0.009,66.286,0.018,23.288,6.832,9.481,4.364,-5463.75,71.944,2.734,-2.553,0.069,0.045,0.086,-1
2008-09-26 19:38:00,2.273,-0.017,31.35,0.02,6.17,12.436,11.15,5.188,-5569.5,73.578,0.56,-2.6,0.089,0.072,0.158,-1
2008-09-26 19:45:00,-0.954,-0.013,37.427,0.017,13.73,3.842,11.874,7.284,-5390.0,76.756,1.878,-3.025,0.079,0.026,0.05,-1
2008-09-26 19:55:00,-2.503,-0.009,30.394,0.028,5.792,4.488,8.178,2.741,-5160.5,71.467,1.975,-2.6,0.1,0.027,0.058,-1
2008-09-26 20:23:00,-3.879,-0.011,41.379,0.021,16.213,13.156,22.848,4.168,-5654.75,72.356,1.704,-2.553,0.07,0.072,0.166,-1
2008-09-26 20:31:00,-6.641,-0.014,22.417,0.019,23.989,18.134,13.583,11.42,-5455.25,71.522,3.039,-3.025,0.068,0.094,0.226,-1
2008-09-27 00:16:00,-5.694,-0.012,23.868,0.018,5.284,5.207,15.699,1.953,-5471.75,72.122,3.451,-1.939,0.069,0.028,0.066,-1
2008-09-27 00:17:00,1.593,-0.012,95.341,0.077,6.803,6.447,4.877,2.508,-6438.0,64.978,3.732,-2.505,0.324,0.03,0.065,-1
2008-09-27 01:29:00,-2.534,-0.013,47.75,0.016,19.125,10.292,16.365,5.352,-5573.0,69.511,0.703,-2.08,0.064,0.057,0.135,-1
2008-09-27 03:53:00,-0.596,-0.014,37.077,0.014,8.097,6.633,7.972,1.29,-5168.0,68.2,1.017,-2.458,0.058,0.04,0.086,-1
