SensorTime,Chamber_Temperature_edu,Chamber_Pressure_edu,Gas_Flow_edu,RF_Power_edu,Vacuum_Level_edu,Cooling_Water_Temperature_edu,Vibration_edu,Process_Time_edu,주요센서_A,주요센서_B,검사결과
2008-08-10 14:48:00,2.82,-0.01,29.04,0.02,16.93,10.92,4.21,7.21,-5514.75,71.56,0
2008-08-10 15:37:00,3.63,-0.01,21.53,0.03,26.65,16.22,4.86,6.77,-5594.75,70.89,0
2008-08-10 16:26:00,0.23,-0.01,37.28,0.03,26.26,9.32,21.54,7.79,-5329.75,67.49,0
2008-08-10 17:14:00,-5.83,-0.01,34.41,0.02,22.88,17.83,10.71,7.15,-5432.25,67.72,0
2008-08-10 17:31:00,-3.49,-0.01,35.46,0.02,9.61,8.81,2.1,1.71,-5431.25,69.48,0
2008-08-10 17:41:00,-5.33,-0.01,40.43,0.02,5.75,9.09,9.83,4.81,-5636.0,73.07,0
2008-08-10 18:22:00,-2.13,-0.01,29.9,0.01,2.35,34.46,2.04,30.79,-6376.25,72.86,0
2008-08-10 20:27:00,-5.74,-0.01,44.88,0.01,21.59,11.39,13.51,5.93,-5337.25,68.27,0
2008-08-10 21:19:00,0.21,-0.01,39.6,0.02,6.16,5.31,6.77,2.33,-6517.75,72.98,0
2008-08-10 21:45:00,-2.82,-0.01,29.85,0.01,14.48,11.16,12.75,6.43,-5552.25,74.29,0
2008-08-10 22:08:00,-4.93,-0.01,67.69,0.02,8.92,6.46,11.78,11.36,-5731.5,67.43,0
2008-08-10 23:13:00,3.14,-0.01,43.01,0.02,43.23,16.82,32.84,2.96,-5313.5,69.66,0
2008-08-10 23:50:00,7.71,-0.01,29.73,0.01,9.78,4.17,11.38,2.91,-5282.25,67.78,0
2008-09-10 00:23:00,-3.18,-0.01,51.11,0.01,14.83,17.11,21.52,8.78,-5418.25,74.59,0
2008-09-10 04:34:00,-5.16,-0.01,38.51,0.02,3.34,35.85,5.34,38.03,-6333.25,73.38,1
2008-09-10 06:06:00,-3.51,-0.01,42.77,0.02,24.9,9.69,7.99,7.24,-5497.5,72.11,0
2008-09-10 07:38:00,-1.05,-0.01,42.06,0.01,29.91,13.23,19.02,5.83,-5564.0,72.19,0
2008-09-10 14:15:00,-4.25,-0.01,42.22,0.02,26.89,14.6,24.77,8.25,-5264.5,74.88,0
2008-09-10 15:04:00,2.31,-0.01,32.29,0.03,6.53,7.89,9.93,4.27,-6475.5,72.06,0
2008-09-10 15:55:00,-6.25,-0.01,36.99,0.03,20.95,13.54,8.78,0.3,-5274.25,73.3,1
2008-09-10 15:56:00,-2.5,-0.01,174.1,0.02,4.63,5.91,8.27,2.84,-6623.75,70.57,0
2008-10-10 10:05:00,4.17,-0.01,39.63,0.02,13.94,10.06,16.31,4.76,-5187.25,68.09,0
2008-10-10 10:46:00,-0.45,-0.01,48.03,0.02,18.41,10.2,23.57,4.78,-5384.5,67.12,0
2008-10-10 10:53:00,-2.11,-0.01,44.05,0.02,14.87,13.01,8.45,3.12,-5158.75,70.98,0
2008-10-10 12:30:00,-0.77,-0.01,22.88,0.03,7.01,6.59,2.83,3.71,-5379.0,72.07,0
2008-10-10 15:33:00,0.43,-0.01,44.27,0.02,22.49,14.98,8.02,6.44,-5311.75,69.2,0
2008-10-10 15:50:00,2.99,-0.01,38.02,0.03,18.42,4.99,17.21,3.68,-5211.0,69.37,0
2008-10-10 20:02:00,-3.72,-0.01,40.27,0.03,18.43,11.75,9.83,4.27,-6194.0,69.88,0
2008-10-10 21:03:00,-1.48,-0.01,39.5,0.02,30.19,13.65,43.31,7.1,-4416.5,72.98,0
2008-10-10 21:07:00,0.29,-0.01,24.27,0.03,4.69,8.41,2.95,3.29,-6451.0,72.98,0
2008-10-10 21:16:00,5.62,-0.01,29.91,0.02,5.39,6.98,6.37,2.59,-6358.25,72.39,0
2008-11-10 02:55:00,5.52,-0.01,33.48,0.03,4.3,6.76,6.77,2.78,-6422.5,74.43,0
2008-11-10 06:56:00,2.26,-0.01,39.88,0.03,19.92,12.22,13.19,8.14,-5641.0,72.82,0
2008-11-10 07:38:00,2.39,-0.01,36.43,0.02,4.82,9.66,13.57,4.2,-6464.25,74.3,0
2008-11-10 07:39:00,-2.8,-0.01,30.73,0.03,16.27,11.09,8.82,2.41,-5362.5,72.71,0
2008-11-10 07:42:00,-0.09,-0.01,41.47,0.03,8.43,3.85,18.84,8.89,-5249.25,68.08,0
2008-11-10 08:27:00,-0.25,-0.01,75.03,0.03,12.5,7.48,27.61,7.35,-5295.25,68.31,0
2008-11-10 14:43:00,-1.79,-0.01,27.06,0.02,11.03,8.44,21.27,4.7,-5290.25,73.44,0
2008-11-10 15:33:00,1.6,-0.01,28.19,0.02,1.7,6.63,2.14,3.12,-6586.0,69.62,0
2008-11-10 16:25:00,-2.86,-0.01,32.73,0.01,5.8,4.91,7.97,1.83,-6553.0,68.56,0
2008-11-10 23:16:00,-10.68,-0.01,24.4,0.02,5.45,8.22,5.1,2.59,-6373.5,69.9,0
2008-11-10 23:58:00,-0.56,-0.01,53.95,0.02,1.24,5.8,4.17,2.39,-6548.25,68.37,0
2008-12-10 00:57:00,-2.96,-0.01,17.7,0.01,7.35,10.16,21.84,7.47,-5426.0,72.32,0
2008-12-10 01:50:00,1.48,-0.01,23.84,0.04,16.67,7.78,11.28,3.16,-5257.0,70.5,0
2008-12-10 02:59:00,1.25,-0.01,50.78,0.04,2.66,7.35,3.07,2.78,-6473.25,70.33,0
2008-12-10 03:21:00,0.01,-0.01,27.89,0.03,3.77,5.61,9.09,7.34,-5459.5,68.09,0
2008-12-10 03:28:00,2.19,-0.01,29.2,0.03,12.03,8.11,10.97,9.48,-5351.75,72.67,0
2008-12-10 08:19:00,3.67,-0.01,30.13,0.02,3.45,3.71,2.62,1.33,-6514.5,69.38,0
2008-12-10 18:47:00,1.48,-0.01,52.41,0.03,6.83,13.55,16.2,6.48,-5227.5,69.93,0
2008-10-13 03:34:00,-5.04,-0.01,36.54,0.02,22.21,10.66,9.74,5.35,-5874.25,70.43,0
2008-10-13 03:53:00,-3.14,-0.01,54.78,0.01,21.93,8.2,17.21,3.94,-5626.0,74.74,0
2008-10-13 11:27:00,-0.62,-0.01,54.47,0.02,5.55,17.46,10.51,5.68,-5100.0,70.44,0
2008-10-13 12:18:00,-0.04,-0.01,23.34,0.02,16.93,11.22,14.12,5.19,-5473.75,74.81,0
2008-10-13 14:06:00,-1.33,-0.01,64.96,0.02,12.98,7.41,13.27,4.62,-5569.0,73.37,0
2008-10-13 14:29:00,2.7,-0.01,53.03,0.02,8.6,2.76,0.57,4.88,-5404.75,74.4,0
2008-10-13 14:30:00,-2.54,-0.01,67.91,0.03,9.35,11.21,14.47,6.45,-5115.25,72.11,0
2008-10-13 14:55:00,-1.12,-0.01,48.22,0.02,24.45,11.95,13.62,3.57,-5530.25,72.74,0
2008-10-13 15:42:00,-0.91,-0.01,47.28,0.02,13.56,9.25,8.06,1.01,-5160.75,68.88,0
2008-10-13 15:42:00,-1.74,-0.01,20.63,0.02,12.69,12.45,37.98,7.23,-5200.75,69.82,0
2008-10-13 16:13:00,0.23,-0.01,26.47,0.02,11.7,9.25,31.17,5.01,-5405.5,73.24,0
2008-10-13 19:17:00,-1.3,-0.01,50.91,0.03,14.08,8.45,15.52,4.58,-5175.5,73.4,0
2008-10-13 19:36:00,-2.88,-0.01,57.21,0.02,16.99,9.39,42.41,10.07,-4821.5,73.64,0
2008-10-13 19:40:00,-4.77,-0.01,30.57,0.02,7.31,7.01,20.05,7.47,-5552.0,73.94,0
2008-10-13 20:10:00,3.36,-0.01,62.94,0.03,17.32,14.34,12.52,3.79,-5393.5,72.16,0
2008-10-13 20:30:00,-2.66,-0.01,43.21,0.03,11.94,12.6,23.21,6.44,-5304.75,72.66,0
2008-10-13 20:53:00,26.97,-0.01,29.59,0.03,12.09,19.84,8.26,8.91,-5475.0,73.11,0
2008-10-13 21:20:00,0.61,-0.01,64.52,0.03,14.74,5.61,8.28,8.9,-5591.75,73.63,0
2008-10-13 21:47:00,4.75,-0.01,39.45,0.03,8.8,4.13,11.28,5.78,-5592.25,72.08,0
2008-10-13 21:57:00,-0.27,-0.01,35.81,0.02,12.88,4.25,9.62,2.0,-5394.25,72.57,0
2008-10-13 22:48:00,-2.86,-0.01,51.38,0.03,5.68,7.3,6.95,2.84,-6476.25,66.72,0
2008-10-13 22:54:00,3.89,-0.01,55.93,0.03,9.79,5.02,19.88,6.0,-6062.25,74.39,0
2008-10-14 00:35:00,-3.24,-0.01,52.67,0.03,5.32,5.85,6.28,2.97,-6592.25,71.18,0
2008-10-14 03:21:00,-1.16,-0.01,32.73,0.03,24.26,18.11,27.99,6.74,-5526.75,71.2,0
2008-10-14 03:28:00,-0.74,-0.01,43.42,0.04,12.3,12.7,58.19,11.95,-4939.0,73.27,0
2008-10-14 03:35:00,-6.72,-0.01,27.96,0.02,10.92,9.31,14.99,8.57,-5631.0,74.04,0
2008-10-14 13:13:00,0.44,-0.01,52.09,0.03,14.75,10.97,26.07,2.87,-5734.75,72.4,0
2008-10-14 13:16:00,-1.51,-0.01,23.82,0.03,13.65,7.5,5.06,3.39,-5554.75,69.97,0
2008-10-14 14:07:00,2.44,-0.01,45.69,0.03,17.31,11.8,11.57,4.17,-5695.0,73.92,0
2008-10-14 14:15:00,-3.45,-0.01,26.48,0.02,7.0,8.73,10.54,3.59,-6254.25,74.59,0
2008-10-14 14:43:00,4.92,-0.01,24.95,0.03,13.42,61.15,11.27,62.38,-6354.5,74.14,0
2008-10-14 17:36:00,-4.62,-0.01,58.59,0.02,2.27,4.29,2.54,2.05,-6330.5,73.57,0
2008-10-14 19:15:00,-1.65,-0.01,40.52,0.02,21.41,11.71,17.62,8.92,-5594.75,75.03,0
2008-10-14 20:01:00,-2.98,-0.01,18.81,0.03,10.85,13.34,18.18,7.14,-5093.75,73.0,0
2008-10-14 20:30:00,2.03,-0.01,23.7,0.02,1.82,5.13,12.48,6.02,-5193.25,72.3,0
2008-10-14 20:48:00,-0.23,-0.01,26.88,0.02,9.34,6.12,10.5,2.47,-5465.75,73.46,0
2008-10-14 21:36:00,-2.05,-0.01,31.51,0.02,7.23,16.76,8.53,5.99,-5097.0,72.0,0
2008-10-14 23:07:00,0.9,-0.01,50.26,0.02,2.07,2.23,4.26,0.39,-6427.5,70.51,0
2008-10-15 00:03:00,-4.88,-0.01,50.48,0.02,8.29,8.81,12.33,3.9,-5321.75,71.93,0
2008-10-15 00:27:00,-3.88,-0.01,37.0,0.01,12.27,4.64,32.19,3.99,-5153.5,72.76,0
2008-10-15 00:47:00,4.76,-0.01,42.05,0.03,11.94,11.83,6.41,6.92,-5370.25,71.14,0
2008-10-15 01:52:00,-5.09,-0.01,31.81,0.02,11.91,4.09,17.87,6.47,-5488.5,70.88,0
2008-10-15 01:52:00,-0.63,-0.01,40.0,0.02,24.31,16.98,33.61,5.67,-5475.0,74.58,0
2008-10-15 01:52:00,-4.72,-0.01,36.03,0.02,7.44,9.05,17.35,5.62,-5868.25,73.66,0
2008-10-15 02:40:00,-2.02,-0.01,49.03,0.02,15.01,9.23,13.81,4.93,-5372.0,72.23,0
2008-10-15 02:40:00,-0.38,-0.01,38.78,0.03,13.7,13.95,3.27,3.51,-5468.5,67.9,0
2008-10-15 02:42:00,2.87,0.0,244.27,0.02,18.16,13.13,15.93,1.56,-5575.0,72.5,1
2008-10-15 03:24:00,-3.91,-0.01,55.81,0.02,4.22,41.15,5.83,32.14,-6247.0,72.76,0
2008-10-15 04:08:00,-2.07,-0.01,32.47,0.02,28.68,6.39,21.92,4.92,-5233.25,71.39,0
2008-10-15 05:13:00,1.35,-0.01,47.06,0.02,10.82,6.8,16.14,5.27,-5366.25,72.16,0
2008-10-15 05:16:00,-1.8,-0.01,42.04,0.02,2.59,31.35,5.85,39.92,-6458.0,74.78,0
2008-10-15 06:49:00,-4.43,-0.01,26.27,0.02,28.69,7.15,9.47,4.97,-5641.25,72.97,0
2008-10-15 07:36:00,-2.12,-0.01,47.61,0.02,10.68,10.95,16.66,1.89,-5138.5,72.79,0
2008-10-15 07:55:00,-3.65,-0.01,39.92,0.02,16.73,5.7,13.23,7.68,-5587.0,71.7,0
2008-10-15 08:21:00,-2.54,-0.01,30.86,0.02,20.48,14.37,17.37,7.05,-5566.0,74.37,0
2008-10-15 09:11:00,4.42,-0.01,55.02,0.02,18.19,9.81,23.68,4.42,-5337.0,72.49,0
2008-10-15 10:00:00,0.58,-0.01,21.65,0.03,4.29,3.65,6.76,1.38,-6393.5,75.58,0
2008-10-15 12:53:00,-0.19,-0.01,35.98,0.03,24.41,12.68,17.83,5.22,-5822.75,72.28,0
2008-10-15 13:14:00,-2.24,-0.01,43.22,0.02,5.6,12.71,17.33,3.5,-5442.25,72.27,0
2008-10-15 13:16:00,-1.17,-0.02,32.72,0.02,16.05,4.83,20.42,2.93,-5275.5,69.02,0
2008-10-15 14:08:00,-0.45,-0.01,29.88,0.02,7.51,4.19,14.9,7.78,-5670.5,71.26,0
2008-10-15 15:11:00,-3.9,-0.01,32.47,0.02,20.93,7.08,22.55,6.79,-5713.0,75.18,0
2008-10-15 16:24:00,1.51,-0.01,27.02,0.02,7.23,6.78,18.7,7.32,-5455.75,75.12,0
2008-10-15 17:19:00,-2.31,-0.01,61.01,0.04,18.4,11.96,11.75,4.19,-5300.5,74.47,0
2008-10-15 18:16:00,0.65,-0.01,38.93,0.02,4.72,11.21,6.89,4.91,-6430.25,74.86,0
2008-10-15 19:15:00,-4.35,-0.01,36.04,0.02,18.92,9.05,35.0,7.8,-5219.5,73.6,0
2008-10-15 19:24:00,5.93,-0.01,45.3,0.02,24.71,5.94,9.29,3.91,-5638.25,73.02,0
2008-10-15 21:44:00,5.64,-0.01,49.38,0.03,26.76,9.97,9.48,2.24,-5685.5,72.24,0
2008-10-15 22:45:00,-3.18,-0.01,46.38,0.02,14.25,13.2,9.7,2.15,-5281.0,73.26,0
2008-10-15 22:54:00,3.68,-0.01,41.59,,14.72,16.54,26.42,3.01,-5223.25,69.81,0
2008-10-15 23:00:00,5.66,-0.01,25.6,,8.17,4.12,5.93,1.44,-6424.25,70.24,0
2008-10-15 23:45:00,3.29,-0.01,23.22,,4.53,10.87,13.74,4.06,-5756.5,70.83,0
2008-10-16 02:16:00,4.7,-0.01,44.08,,16.97,13.5,15.81,4.17,-5338.75,72.86,0
2008-10-16 02:16:00,-2.44,-0.01,37.68,,29.63,13.16,24.8,4.99,-5056.25,71.04,0
2008-10-16 02:17:00,1.56,-0.01,30.01,,13.52,6.53,14.04,2.08,-5222.0,72.6,0
2008-10-16 02:22:00,2.95,-0.01,35.09,,4.72,10.25,7.71,2.8,-6457.75,72.34,0
2008-10-16 02:55:00,-4.99,-0.01,31.71,,6.39,6.03,17.64,2.86,-5491.75,73.23,0
2008-10-16 03:56:00,3.07,-0.01,42.11,0.03,27.45,14.41,9.52,3.1,-5727.0,72.33,0
2008-10-16 04:02:00,2.97,-0.01,36.72,,23.87,9.0,18.11,4.54,-5073.5,73.14,0
2008-10-16 04:02:00,2.33,-0.01,40.09,,2.06,4.97,3.37,1.5,-6416.25,69.5,0
2008-10-16 04:04:00,2.8,-0.01,37.43,,1.37,3.8,2.37,0.72,-6456.25,69.59,0
2008-10-16 04:47:00,1.57,-0.01,46.02,,14.53,8.04,8.53,10.57,-4958.0,72.49,0
2008-10-16 04:50:00,-2.77,-0.01,21.99,,14.94,11.76,27.48,3.97,-5083.25,73.22,0
2008-10-16 04:54:00,-2.31,-0.01,46.66,,18.06,3.46,18.73,5.36,-5735.25,71.91,0
2008-10-16 05:08:00,0.06,-0.01,55.49,,32.37,15.86,25.13,7.7,-6020.75,71.42,0
2008-10-16 05:13:00,5.93,-0.01,44.98,,6.91,6.56,3.88,1.22,-6499.0,72.38,0
2008-10-16 05:44:00,-3.19,-0.01,88.67,,13.99,5.45,24.04,2.45,-5427.75,73.02,0
2008-10-16 05:58:00,3.48,-0.01,49.95,,8.85,7.55,4.64,2.98,-6424.25,66.61,0
2008-10-16 15:02:00,4.62,-0.01,38.2,,13.39,8.15,9.02,4.35,-5357.0,73.34,0
2008-10-16 15:13:00,2.82,-0.01,53.19,,12.81,9.6,23.62,8.14,-5418.75,71.14,0
2008-10-16 20:49:00,-3.36,-0.01,29.44,,4.13,5.06,7.86,2.39,-6408.75,72.84,0
2008-10-17 05:26:00,1.17,-0.01,54.83,,20.02,8.43,22.86,3.81,-5153.25,71.27,0
2008-10-17 06:01:00,4.47,-0.01,78.5,,9.42,7.61,33.01,9.71,-5271.75,70.51,0
2008-10-17 06:07:00,1.87,-0.01,75.86,,11.39,3.92,14.34,2.49,-5319.5,73.07,0
